"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Goldey-Beacom",4,54,22,130,0.246,47,7,6,63,64,5,5,16,4,74,0,"5672185"
"Bentley",3,31,6,70,0.357,29,13,15,35,39,6,5,2,0,50,0,"5672175"
"Queens (NY)",3,20,18,74,0.027,16,6,12,30,58,13,0,4,0,28,0,"5672175"
"Ouachita Baptist",4,62,22,168,0.238,56,3,4,80,70,5,0,10,3,70,0,"5672162"
"Truman St.",4,46,18,157,0.178,44,5,8,75,87,3,1,10,3,57,0,"5672162"
"Mississippi Col.",4,47,24,139,0.165,43,7,5,58,87,6,0,4,1,56,0,"5672189"
"Augusta",4,56,15,136,0.301,52,6,5,57,72,7,2,8,0,68,0,"5672189"
"Missouri Western",3,42,8,80,0.425,38,7,6,48,30,1,0,10,3,54,0,"5672176"
"Southern Nazarene",3,21,16,87,0.057,20,1,8,28,68,7,0,8,2,26,0,"5672176"
"Malone",5,48,28,186,0.108,44,10,10,96,88,6,6,10,0,69,0,"5672171"
"Ky. Wesleyan",5,50,40,219,0.046,46,6,11,94,102,10,1,6,1,60,2,"5672171"
"Pitt.-Johnstown",5,46,21,170,0.147,37,11,8,83,87,9,0,8,3,61,0,"5672255"
"Daemen",5,67,22,189,0.238,60,9,17,89,91,11,1,14,2,84,0,"5672255"
"Slippery Rock",3,36,22,129,0.109,35,5,2,44,70,1,0,10,2,46,0,"5672217"
"Wheeling",3,50,12,116,0.328,45,1,3,60,57,5,0,18,2,60,0,"5672217"
"Shippensburg",4,45,25,165,0.121,40,11,6,64,79,2,6,2,1,63,0,"5672216"
"West Liberty",4,49,36,159,0.082,47,2,4,74,91,11,12,2,0,64,0,"5672216"
"Southern N.H.",5,63,21,167,0.251,63,9,12,72,99,5,6,8,5,82,0,"5672212"
"Assumption",5,69,21,174,0.276,66,5,11,73,97,9,5,8,1,83,1,"5672212"
"Trevecca Nazarene",3,40,12,113,0.248,37,5,5,64,41,1,2,14,0,54,0,"5672271"
"Millersville",3,27,22,127,0.039,26,1,6,53,69,5,1,6,0,32,0,"5672271"
"Tuskegee",4,33,21,131,0.092,33,8,6,51,89,4,0,12,1,47,0,"5672197"
"Benedict",4,60,17,134,0.321,57,4,5,64,63,8,1,10,1,70,1,"5672197"
"Embry-Riddle (FL)",3,43,14,98,0.296,40,9,3,38,56,7,0,14,1,59,0,"5672262"
"Lee",3,36,14,95,0.232,31,7,6,39,70,9,1,8,1,48,0,"5672262"
"Allen",3,27,16,90,0.122,26,8,2,40,50,3,1,4,0,38,0,"5672198"
"LeMoyne-Owen",3,24,20,98,0.041,22,3,5,35,72,8,1,2,0,29,0,"5672198"
"St. Anselm",3,22,28,89,-0.067,21,6,6,33,69,10,0,0,0,28,0,"5672291"
"East Stroudsburg",3,30,7,76,0.303,30,10,4,35,38,6,4,12,0,50,3,"5672291"
"Walsh",3,34,25,125,0.072,30,3,2,50,67,5,4,2,0,42,0,"5672289"
"Thomas More",3,43,11,112,0.286,40,5,7,53,54,3,4,4,0,54,0,"5672289"
"UIndy",3,47,13,111,0.306,46,6,4,52,56,3,2,6,2,58,0,"5672287"
"Frostburg St.",3,39,16,120,0.192,38,3,5,46,70,6,1,2,0,44,0,"5672287"
"Tabor",3,25,12,83,0.157,24,7,7,30,68,13,1,6,0,36,0,"5672243"
"William Jewell",3,39,21,95,0.189,35,13,6,41,54,7,0,2,0,53,0,"5672243"
"Salem (WV)",4,45,21,149,0.161,36,2,11,72,90,11,3,0,0,50,0,"5672278"
"Ohio Christian",4,50,21,154,0.188,45,11,6,70,64,1,12,0,0,73,0,"5672278"
"Newman",3,30,22,83,0.096,28,4,11,27,65,8,2,6,0,39,0,"5672249"
"East Central",3,33,17,78,0.205,29,8,8,26,50,4,2,10,0,48,0,"5672249"
"Winona St.",4,55,31,156,0.154,53,8,5,52,94,5,1,8,0,68,1,"5672252"
"Northwest Mo. St.",4,55,16,139,0.281,52,5,3,57,79,8,0,16,0,68,0,"5672252"
"Augustana (SD)",3,41,13,131,0.214,38,11,3,60,49,2,0,16,0,60,0,"5672211"
"Minot St.",3,31,16,123,0.122,29,2,2,54,71,11,0,9,0,37.5,0,"5672211"
"Neb.-Kearney",3,50,11,136,0.287,45,4,6,67,59,1,2,10,0,61,0,"5672261"
"Drury",3,41,18,134,0.172,41,1,1,63,68,4,1,14,3,50,0,"5672261"
"Tiffin",4,58,16,142,0.296,56,8,10,70,74,10,4,12,2,76,0,"5672284"
"Ursuline",4,42,21,141,0.149,41,10,8,64,88,8,0,4,2,54,0,"5672284"
"Wilmington (DE)",3,25,8,88,0.193,19,5,2,40,67,10,4,16,5,42,0,"5672141"
"Molloy",3,55,24,129,0.24,52,10,6,52,61,5,0,6,1,68,1,"5672141"
"Mount Olive",3,49,10,96,0.406,45,7,8,49,41,5,0,2,1,57,0,"5672353"
"Erskine",3,21,10,87,0.126,20,5,7,30,66,7,0,8,6,30,0,"5672353"
"D'Youville",3,31,21,115,0.087,31,5,5,47,67,11,0,7,4,39.5,0,"5672308"
"Seton Hill",3,39,11,100,0.28,38,11,9,51,54,5,1,20,2,61,0,"5672308"
"Christian Brothers",4,52,28,165,0.145,50,5,9,74,94,3,1,4,0,60,0,"5672218"
"Southern Ark.",4,55,16,157,0.248,50,3,2,75,68,5,3,14,0,68,1,"5672218"
"Virginia St.",5,49,25,147,0.163,42,7,12,58,87,10,4,16,0,68,0,"5672306"
"Davis & Elkins",5,53,30,148,0.155,51,10,16,63,96,7,1,8,0,68,0,"5672306"
"Lewis",4,39,30,160,0.056,35,7,9,75,86,5,5,16,3,59,0,"5672145"
"Bentley",4,54,25,169,0.172,50,5,13,82,78,7,7,16,2,74,0,"5672145"
"Savannah St.",5,60,23,155,0.239,59,5,4,78,76,13,4,4,0,71,1,"5672265"
"Lane",5,44,28,162,0.099,41,13,11,55,110,5,1,8,0,62,1,"5672265"
"Ill. Springfield",5,62,33,210,0.138,61,5,3,105,104,7,2,18,0,78,0,"5672268"
"Harding",5,73,29,224,0.196,70,7,12,105,108,5,3,28,2,97,0,"5672268"
"Fort Hays St.",5,56,26,190,0.158,52,4,4,92,101,2,3,16,4,71,1,"5672272"
"Southwest Baptist",5,71,29,205,0.205,66,2,7,87,97,4,1,18,2,83,1,"5672272"
"Gannon",3,37,14,98,0.235,29,6,4,45,41,0,7,2,1,51,0,"5672416"
"West Virginia St.",3,26,24,100,0.02,25,0,6,38,69,6,4,0,1,30,0,"5672416"
"Lander",3,20,19,95,0.011,19,3,5,34,67,5,0,8,1,27,0,"5672399"
"Alabama Huntsville",3,45,18,102,0.265,40,5,7,52,45,3,5,6,0,58,0,"5672399"
"Newberry",3,33,16,116,0.147,29,3,3,52,71,12,1,18,5,46,0,"5672391"
"Georgia College",3,44,19,121,0.207,38,12,4,54,58,3,0,12,4,62,0,"5672391"
"Mars Hill",3,30,30,123,0,30,3,5,58,64,4,0,0,2,33,0,"5672370"
"Lenoir-Rhyne",3,32,13,109,0.174,31,4,10,53,53,3,3,18,2,48,0,"5672370"
"Bridgeport",4,53,25,153,0.183,46,10,8,57,77,5,0,5,4,65.5,0,"5672358"
"Franklin Pierce",4,46,18,135,0.207,41,5,10,64,88,10,6,14,1,64,0,"5672358"
"Pace",3,38,11,80,0.338,36,10,12,30,39,2,0,8,1,52,0,"5672344"
"Holy Family",3,22,16,71,0.085,20,2,11,25,62,10,0,6,1,27,0,"5672344"
"Shepherd",4,40,8,119,0.269,32,3,10,61,76,9,5,20,1,58,4,"5672333"
"Indiana (PA)",4,61,29,162,0.198,56,9,15,65,82,3,3,4,0,75,0,"5672333"
"West Tex. A&M",4,43,14,129,0.225,40,3,13,43,76,6,9,10,0,60,0,"5672286"
"DBU",4,54,30,140,0.171,49,6,14,54,81,3,1,14,0,68,0,"5672286"
"Maryville (MO)",3,39,12,111,0.243,37,7,4,60,48,7,2,12,2,54,0,"5672325"
"McKendree",3,31,19,120,0.1,30,7,10,49,69,7,1,8,1,43,0,"5672325"
"Palm Beach Atl.",3,32,13,87,0.218,26,10,5,44,49,7,1,18,0,52,2,"5672318"
"Shorter",3,31,21,108,0.093,29,7,10,36,69,10,0,14,1,45,0,"5672318"
"Regis (CO)",4,52,15,159,0.233,47,10,6,77,76,3,10,2,0,73,0,"5672232"
"Black Hills St.",4,53,31,171,0.129,48,3,4,84,92,10,2,2,0,59,0,"5672232"
"St. Andrews",3,13,5,39,0.205,10,2,9,18,55,14,0,0,0,15,1,"5672486"
"Lees-McRae",3,38,8,65,0.462,35,14,18,19,32,2,0,0,1,52,0,"5672486"
"Okla. Christian",3,34,9,96,0.26,34,9,11,40,54,6,3,12,0,52,0,"5672322"
"Cameron",3,31,24,106,0.066,31,6,5,48,63,9,0,4,0,39,0,"5672322"
"Fairmont St.",3,35,24,118,0.093,33,5,3,49,65,5,0,4,2,42,0,"5672429"
"Clarion",3,44,19,124,0.202,43,5,9,49,68,5,1,20,1,60,0,"5672429"
"Southern N.H.",3,36,9,91,0.297,34,12,11,37,45,4,2,8,3,54,0,"5672430"
"Bloomfield",3,19,21,79,-0.025,18,4,2,34,62,12,2,2,1,26,0,"5672430"
"Midwestern St.",3,48,10,103,0.369,43,8,8,35,57,2,1,8,1,61,0,"5672409"
"Sul Ross St.",3,36,17,96,0.198,34,2,1,37,65,8,0,6,0,41,0,"5672409"
"Lubbock Christian",5,68,15,178,0.298,60,6,7,74,97,3,2,6,0,79,2,"5672347"
"Tex. A&M Int'l",5,75,15,184,0.326,61,3,7,73,96,6,0,10,0,83,2,"5672347"
"William Jewell",3,25,24,101,0.01,25,4,2,37,69,5,1,4,0,32,0,"5672355"
"Northwestern Okla.",3,42,11,93,0.333,41,5,4,47,44,4,4,10,0,56,0,"5672355"
"UT Tyler",4,55,16,144,0.271,52,5,10,60,90,4,3,8,2,67,0,"5672372"
"Tex. A&M-Kingsville",4,73,16,165,0.345,64,4,16,57,90,5,1,14,5,85,1,"5672372"
"Spring Hill",3,33,9,78,0.308,32,9,5,40,34,2,1,14,0,50,1,"5672381"
"Clark Atlanta",3,22,23,90,-0.011,21,2,6,30,69,9,1,6,2,28,0,"5672381"
"West Chester",3,42,7,67,0.522,36,15,11,26,27,2,0,10,0,62,0,"5672378"
"Caldwell",3,12,13,56,-0.018,11,2,6,15,64,15,3,0,0,17,0,"5672378"
"Coker",3,37,23,134,0.104,36,5,7,59,69,2,1,6,0,46,0,"5672434"
"Southern Wesleyan",3,39,14,124,0.202,35,2,5,64,57,5,1,6,0,45,0,"5672434"
"Newberry",4,52,16,171,0.211,50,8,6,94,76,3,0,16,0,68,0,"5672444"
"Francis Marion",4,55,25,189,0.159,54,3,8,88,87,8,0,10,4,63,0,"5672444"
"Ferris St.",3,52,10,113,0.372,50,5,5,53,55,0,1,10,0,63,0,"5672445"
"Wayne St. (MI)",3,41,11,110,0.273,39,0,4,44,68,5,1,8,0,46,0,"5672445"
"Pikeville",4,51,26,161,0.155,48,3,4,62,95,9,1,6,0,58,0,"5672452"
"Concord",4,61,13,146,0.329,59,9,5,78,72,3,1,20,0,81,0,"5672452"
"Converse",3,43,14,113,0.257,38,11,8,52,52,5,2,2,0,57,0,"5672458"
"Barton",3,27,15,100,0.12,27,5,5,48,65,11,0,4,0,34,0,"5672458"
"Belmont Abbey",3,35,21,106,0.132,28,10,6,45,57,9,1,4,0,48,0,"5672460"
"Chowan",3,20,21,97,-0.01,17,9,4,37,69,10,3,0,1,32,0,"5672460"
"Southern Conn. St.",3,22,17,89,0.056,18,6,6,41,57,13,0,4,3,30,0,"5672465"
"Rollins",3,38,9,93,0.312,32,13,16,44,50,6,1,12,0,58,0,"5672465"
"Edward Waters",5,55,22,133,0.248,51,12,11,49,87,4,6,2,0,74,0,"5672470"
"Central St. (OH)",5,51,24,145,0.186,48,4,9,40,102,12,7,0,0,62,0,"5672470"
"Kentucky St.",5,52,32,194,0.103,49,8,8,93,95,7,3,14,0,70,1,"5672471"
"Fort Valley St.",5,46,33,182,0.071,42,7,4,97,100,8,6,17,0,67.5,0,"5672471"
"Salem (WV)",3,23,20,106,0.028,21,5,3,41,73,9,4,0,0,32,0,"5672476"
"Olivet",3,42,23,117,0.162,37,9,0,53,56,5,6,0,0,57,1,"5672476"
"North Greenville",3,33,22,111,0.099,32,4,8,41,71,7,0,6,1,40,0,"5672477"
"Nova Southeastern",3,41,14,102,0.265,37,7,5,39,50,4,0,16,1,56,0,"5672477"
"Kutztown",3,26,16,92,0.109,24,3,8,32,68,9,1,4,0,32,0,"5672479"
"Edinboro",3,40,18,100,0.22,38,9,5,43,49,3,3,4,1,54,0,"5672479"
"St. Anselm",3,26,23,112,0.027,26,6,4,55,67,9,5,2,1,38,0,"5672507"
"Jefferson",3,39,19,119,0.168,36,9,7,50,57,6,4,0,1,52,0,"5672507"
"Okla. Baptist",5,62,28,188,0.181,55,9,7,97,92,10,0,12,0,77,0,"5672427"
"Ark.-Fort Smith",5,56,24,185,0.173,51,10,10,92,101,9,1,16,0,75,0,"5672427"
"St. Cloud St.",3,44,10,94,0.362,40,7,6,50,42,1,4,4,0,57,0,"5672431"
"Minn.-Crookston",3,25,19,102,0.059,24,1,2,35,67,7,2,6,1,31,0,"5672431"
"Emmanuel (GA)",3,45,13,119,0.269,40,8,7,48,55,5,0,8,1,57,0,"5672540"
"Young Harris",3,30,16,111,0.126,28,5,4,47,67,8,2,8,1,41,0,"5672540"
"Lewis",4,53,21,146,0.219,49,6,7,66,76,3,6,8,1,69,0,"5672607"
"Queens (NY)",4,51,28,165,0.139,49,3,8,64,88,6,3,10,1,62,0,"5672607"
"Wilmington (DE)",3,17,18,65,-0.015,17,5,4,29,62,8,3,2,2,26,0,"5672530"
"Adelphi",3,44,12,88,0.364,40,8,11,30,43,5,3,3,1,56.5,0,"5672530"
"Davenport",3,32,27,108,0.046,29,1,5,44,65,6,1,2,1,35,0,"5672529"
"Grand Valley St.",3,37,9,95,0.295,31,6,8,42,47,1,3,24,0,58,0,"5672529"
"Seattle Pacific",4,40,23,125,0.136,37,6,6,55,63,8,4,18,1,59,0,"5672350"
"Mont. St. Billings",4,32,39,139,-0.05,32,8,9,49,88,6,0,14,2,47,0,"5672350"
"New Haven",3,44,13,109,0.284,42,3,4,65,45,4,4,8,0,55,0,"5672518"
"Georgian Court",3,27,20,119,0.059,26,4,6,44,69,3,0,16,2,39,0,"5672518"
"Eckerd",3,45,16,111,0.261,38,7,5,41,48,1,0,10,0,57,2,"5672514"
"Flagler",3,29,10,85,0.224,28,1,8,40,68,7,0,12,3,36,2,"5672514"
"Shippensburg",5,61,41,190,0.105,51,8,7,72,98,2,4,8,0,77,0,"5672572"
"West Virginia St.",5,52,23,160,0.181,47,2,8,71,94,8,5,18,0,68,0,"5672572"
"Pitt.-Johnstown",3,38,22,109,0.147,36,10,9,35,58,2,1,12,1,55,0,"5672562"
"Elizabeth City St.",3,27,21,86,0.07,25,2,4,42,64,10,2,12,0,37,0,"5672562"
"Hardin-Simmons",4,46,23,155,0.148,42,6,5,72,86,11,2,22,2,65,0,"5672449"
"Texas-Dallas",4,53,26,168,0.161,50,11,8,74,83,6,2,8,0,70,0,"5672449"
"Concordia-St. Paul",5,66,24,170,0.247,63,7,17,82,97,5,2,26,1,88,0,"5672462"
"Minn. Duluth",5,56,24,167,0.192,52,5,7,69,88,7,0,20,0,71,0,"5672462"
"Southwest Minn. St.",3,46,11,113,0.31,44,6,5,67,49,4,0,10,1,57,0,"5672466"
"Mary",3,33,21,129,0.093,31,4,6,48,72,6,2,4,2,41,0,"5672466"
"Mo. Southern St.",5,67,20,189,0.249,65,10,11,111,91,5,1,18,2,87,1,"5672474"
"Truman St.",5,63,21,208,0.202,54,5,11,87,101,10,1,10,3,74,1,"5672474"
"Missouri S&T",3,31,17,119,0.118,30,8,2,51,68,6,2,8,2,45,0,"5672492"
"Emporia St.",3,50,14,127,0.283,50,6,7,63,60,8,1,20,2,67,0,"5672492"
"Northern Mich.",5,42,20,146,0.151,40,11,11,72,77,5,7,4,2,62,0,"5672551"
"Purdue Northwest",5,56,31,165,0.152,49,5,16,74,91,11,4,4,0,67,0,"5672551"
"Bloomsburg",5,54,30,169,0.142,51,14,11,62,96,7,2,12,0,76,0,"5672548"
"Charleston (WV)",5,46,23,143,0.161,39,7,8,58,91,14,1,22,0,65,0,"5672548"
"USC Aiken",4,56,26,131,0.229,50,9,5,52,77,4,2,8,0,71,1,"5672432"
"Montevallo",4,44,23,123,0.171,41,4,6,41,89,9,3,16,0,59,0,"5672432"
"Tampa",3,44,15,124,0.234,40,4,4,50,60,2,6,4,3,56,0,"5672574"
"West Florida",3,34,20,122,0.115,31,2,2,39,70,4,4,6,0,43,0,"5672574"
"Southeastern Okla.",3,28,19,118,0.076,28,2,6,49,70,4,1,0,2,31,0,"5672547"
"Central Okla.",3,46,10,114,0.316,45,4,4,65,40,2,2,10,1,57,0,"5672547"
"Winona St.",3,45,11,99,0.343,44,8,5,42,52,2,2,2,0,56,0,"5672545"
"Upper Iowa",3,41,11,102,0.294,39,2,9,34,68,8,1,0,0,44,0,"5672545"
"St. Edward's",3,40,15,102,0.245,39,1,6,40,67,9,2,0,1,43,0,"5672544"
"St. Mary's (TX)",3,44,10,99,0.343,42,9,7,42,54,1,0,12,1,59,0,"5672544"
"Tabor",3,26,26,105,0,24,5,4,31,65,5,2,6,0,36,0,"5672532"
"Northwestern Okla.",3,38,14,86,0.279,34,5,9,47,52,5,2,4,0,47,0,"5672532"
"Wayne St. (NE)",3,38,10,133,0.211,34,9,5,64,53,3,2,10,0,54,0,"5672524"
"Northern St.",3,37,21,132,0.121,36,3,5,79,68,9,0,10,1,45,0,"5672524"
"Shorter",5,52,25,169,0.16,48,10,14,74,104,16,2,11,2,69.5,1,"5672528"
"AUM",5,51,30,167,0.126,47,16,8,80,86,10,2,14,2,76,0,"5672528"
"Vanguard",3,37,16,90,0.233,36,7,9,50,64,15,3,4,0,49,0,"5672377"
"Biola",3,33,11,101,0.218,33,15,9,36,61,7,1,12,0,55,1,"5672377"
"Cal State LA",5,59,22,162,0.228,56,13,15,75,99,16,1,8,0,77,0,"5672375"
"Cal Poly Humboldt",5,54,24,159,0.189,45,16,8,75,90,13,3,14,0,80,1,"5672375"
"Cal St. Dom. Hills",4,39,17,121,0.182,34,9,10,45,80,13,1,22,1,60,0,"5672371"
"Sonoma St.",4,51,24,133,0.203,49,13,12,59,77,9,2,16,0,74,0,"5672371"
"Central Wash.",3,43,11,108,0.296,39,5,5,49,55,4,0,6,0,51,1,"5672357"
"Saint Martin's",3,35,18,111,0.153,32,4,6,44,68,5,0,10,0,44,0,"5672357"
"Northwest Nazarene",5,64,26,161,0.236,58,7,6,74,93,16,1,10,1,77,0,"5672338"
"Western Ore.",5,59,19,161,0.248,55,16,14,62,100,7,1,22,1,87,0,"5672338"
"Jessup",3,36,26,114,0.088,35,2,8,40,73,1,1,8,0,43,0,"5672340"
"Azusa Pacific",3,34,13,95,0.221,32,1,2,45,48,2,4,12,0,45,0,"5672340"
"Lock Haven",3,33,12,66,0.318,28,10,11,22,43,6,0,4,0,45,0,"5731413"
"Lincoln (PA)",3,16,17,63,-0.016,15,6,9,12,62,10,1,4,0,25,0,"5731413"
"UNC Pembroke",5,79,33,219,0.21,76,3,11,101,100,4,2,12,5,90,0,"5672612"
"Mars Hill",5,53,25,193,0.145,52,4,4,91,101,3,3,16,4,68,1,"5672612"
"UIndy",3,39,15,104,0.231,35,4,3,48,49,2,3,4,0,48,0,"5672610"
"Goldey-Beacom",3,29,26,113,0.027,25,2,5,42,70,4,3,2,1,35,0,"5672610"
"West Va. Wesleyan",3,32,26,99,0.061,32,5,3,38,67,6,1,10,0,43,0,"5672608"
"Virginia St.",3,38,18,103,0.194,35,6,8,34,62,5,0,18,0,53,0,"5672608"
"Findlay",3,34,16,102,0.176,31,7,8,49,55,8,1,3,0,43.5,0,"5672594"
"Lake Erie",3,26,21,108,0.046,23,8,5,43,65,7,2,0,1,36,0,"5672594"
"Hillsdale",5,58,18,150,0.267,54,11,6,59,86,4,1,15,7,77.5,0,"5672593"
"Cedarville",5,64,23,157,0.261,58,4,12,68,99,11,4,14,0,79,0,"5672593"
"Bloomfield",3,25,27,103,-0.019,23,8,5,47,62,6,1,0,2,34,0,"5672592"
"Assumption",3,36,12,99,0.242,35,6,11,49,56,8,3,6,3,48,0,"5672592"
"Lees-McRae",3,33,14,110,0.173,28,4,10,47,67,4,3,2,1,41,0,"5672581"
"Milligan",3,44,11,113,0.292,39,4,5,61,48,4,3,0,0,51,0,"5672581"
"Quincy",4,57,15,138,0.304,56,10,12,52,75,4,2,8,0,73,0,"5672621"
"Lee",4,49,16,125,0.264,43,4,6,56,77,10,0,14,6,60,0,"5672621"
"Allen",3,30,18,122,0.098,30,2,4,55,68,7,1,2,0,34,0,"5672625"
"Lane",3,37,14,128,0.18,37,7,5,60,55,2,2,6,0,49,0,"5672625"
"Tuskegee",3,40,19,117,0.179,38,4,6,57,65,5,1,14,2,52,0,"5672573"
"Savannah St.",3,37,29,133,0.06,33,5,4,50,70,4,0,2,3,43,1,"5672573"
"Millersville",3,18,19,109,-0.009,18,2,1,50,68,9,1,2,0,22,0,"5672629"
"Lynn",3,46,8,108,0.352,45,9,6,71,34,2,1,8,1,60,0,"5672629"
"Slippery Rock",4,55,29,224,0.116,49,14,8,96,90,3,2,18,0,80,0,"5672628"
"Fairmont St.",4,52,25,194,0.139,47,3,3,119,90,14,0,22,0,66,0,"5672628"
"UC Merced",3,38,20,105,0.171,34,7,8,50,58,7,2,18,0,56,1,"5672426"
"Caltech",3,23,23,102,0,23,7,4,42,65,7,1,2,0,32,3,"5672426"
"Maryville (MO)",3,39,19,133,0.15,38,1,2,59,73,9,0,6,3,43,0,"5672576"
"Mo.-St. Louis",3,51,20,133,0.233,49,9,6,65,68,1,0,2,1,61,0,"5672576"
"Shepherd",4,42,17,134,0.187,34,6,11,61,78,10,1,20,2,59,1,"5672657"
"Chestnut Hill",4,55,25,151,0.199,48,10,15,61,78,6,2,8,1,71,0,"5672657"
"Augusta",4,47,31,151,0.106,46,3,6,67,84,7,1,16,1,59,0,"5672614"
"Alabama Huntsville",4,44,32,159,0.075,41,7,4,65,81,3,5,18,1,65,0,"5672614"
"Seton Hill",3,45,12,109,0.303,36,7,11,43,50,4,1,8,0,57,0,"5672655"
"Bowie St.",3,23,18,94,0.053,21,4,3,39,63,7,2,6,0,32,0,"5672655"
"Jefferson",3,23,17,99,0.061,22,5,6,37,68,10,1,0,0,29,0,"5672641"
"East Stroudsburg",3,40,10,96,0.313,40,10,5,51,42,5,1,4,1,53,1,"5672641"
"Michigan Tech",5,66,22,179,0.246,61,6,10,68,95,7,3,12,2,81,0,"5672582"
"Wis.-Parkside",5,67,24,176,0.244,62,7,10,79,97,6,1,28,6,89,0,"5672582"
"Alas. Fairbanks",3,21,23,102,-0.02,20,4,4,43,67,6,0,18,0,34,0,"5672447"
"Simon Fraser",3,41,17,105,0.229,41,6,6,49,47,4,1,12,1,54,0,"5672447"
"Western N.M.",5,60,29,161,0.193,55,13,9,55,95,5,2,18,1,84,0,"5672513"
"Eastern N.M.",5,55,20,141,0.248,50,5,5,63,91,13,2,21,2,72.5,1,"5672513"
"Point Loma",4,57,25,170,0.188,53,9,4,65,82,2,1,12,0,73,0,"5672439"
"Westmont",4,55,16,148,0.264,54,2,9,66,89,9,1,10,0,63,0,"5672439"
"Gannon",3,40,22,134,0.134,39,2,6,59,73,4,2,14,0,51,0,"5672660"
"West Liberty",3,44,24,140,0.143,38,4,5,62,69,2,3,10,0,56,0,"5672660"
"Ouachita Baptist",4,58,19,172,0.227,51,5,5,90,74,4,0,18,1,72,0,"5672619"
"Southwest Baptist",4,48,26,176,0.125,46,4,3,82,88,5,1,12,4,59,0,"5672619"
"Albany St. (GA)",3,40,12,85,0.329,37,8,5,44,34,2,2,10,0,55,2,"5672623"
"LeMoyne-Owen",3,12,24,82,-0.146,9,2,1,25,69,8,0,4,0,16,0,"5672623"
"Harding",4,57,19,185,0.205,56,7,11,92,85,8,2,8,0,70,0,"5672620"
"Pittsburg St.",4,45,25,177,0.113,43,8,1,94,79,7,0,16,3,61,0,"5672620"
"Fla. Southern",3,41,13,100,0.28,38,4,4,53,54,9,10,4,2,57,0,"5672662"
"Valdosta St.",3,31,22,117,0.077,30,9,6,40,71,4,4,2,2,45,0,"5672662"
"Northwood",5,53,28,173,0.145,46,1,9,78,95,6,1,26,2,68,0,"5672666"
"Ohio Dominican",5,60,40,190,0.105,54,6,10,82,97,1,4,20,0,80,0,"5672666"
"Edinboro",3,42,13,104,0.279,40,6,2,67,43,5,6,2,0,55,0,"5672668"
"Frostburg St.",3,23,23,120,0,20,5,3,46,72,6,1,0,0,29,0,"5672668"
"Bluefield St.",3,28,22,119,0.05,26,4,8,48,72,6,2,14,0,41,0,"5672670"
"Concord",3,43,22,121,0.174,39,6,7,61,56,4,2,19,0,60.5,0,"5672670"
"Roosevelt",3,39,11,83,0.337,37,3,9,37,65,11,1,6,1,46,3,"5672682"
"Saginaw Valley",3,44,14,102,0.294,42,11,13,29,63,3,0,8,0,59,1,"5672682"
"UNC Pembroke",5,77,25,204,0.255,69,8,13,97,100,3,0,4,2,87,1,"5672683"
"Lenoir-Rhyne",5,61,12,184,0.266,52,3,4,90,89,8,1,10,2,70,0,"5672683"
"Fresno Pacific",5,68,26,186,0.226,62,8,9,78,95,13,0,14,0,83,1,"5672531"
"CUI",5,50,21,155,0.187,45,13,4,74,93,8,3,10,2,71,0,"5672531"
"Fort Lewis",3,29,20,91,0.099,27,8,3,26,71,2,2,8,5,43,1,"5672585"
"Colorado Mesa",3,49,15,98,0.347,45,2,3,38,54,8,6,14,7,64,0,"5672585"
"Spring Hill",3,47,18,131,0.221,43,4,5,58,64,4,1,4,0,54,0,"5672684"
"Benedict",3,33,15,114,0.158,31,4,3,55,69,4,0,12,0,43,0,"5672684"
"Miles",4,26,24,109,0.018,22,6,2,38,86,7,0,2,5,33,1,"5672685"
"Clark Atlanta",4,58,26,131,0.244,55,7,10,56,72,6,1,12,2,72,0,"5672685"
"Clarion",3,35,22,126,0.103,34,8,11,41,73,2,1,8,2,48,0,"5672694"
"Wheeling",3,40,16,115,0.209,38,2,1,61,51,8,2,14,0,51,0,"5672694"
"Western Colo.",4,49,22,158,0.171,40,7,4,67,94,12,5,2,8,62,0,"5672638"
"Westminster (UT)",4,56,18,163,0.233,48,12,7,71,82,7,9,4,3,79,0,"5672638"
"Trevecca Nazarene",5,51,23,138,0.203,48,7,6,60,86,11,0,20,0,68,0,"5672699"
"Rollins",5,55,30,161,0.155,54,11,9,60,93,7,0,21,3,76.5,0,"5672699"
"Colo. Sch. of Mines",4,45,19,163,0.16,40,3,2,76,93,8,0,12,1,54,0,"5672637"
"Colo. Christian",4,67,24,180,0.239,64,8,4,87,77,3,2,16,2,85,1,"5672637"
"D'Youville",3,37,24,125,0.104,35,7,3,50,68,5,3,5,0,49.5,0,"5672698"
"Charleston (WV)",3,43,16,127,0.213,43,5,7,50,67,7,3,8,0,55,0,"5672698"
"CSUSB",4,50,22,136,0.206,49,9,9,62,67,4,0,10,1,64,0,"5672634"
"Cal St. San Marcos",4,38,29,142,0.063,36,4,8,55,88,9,0,14,2,49,0,"5672634"
"San Fran. St.",3,38,15,125,0.184,36,3,6,57,66,7,2,2,0,44,0,"5672636"
"Cal Poly Pomona",3,46,12,127,0.268,45,7,7,59,57,3,6,3,1,60.5,0,"5672636"
"Stanislaus St.",4,66,18,146,0.329,59,8,7,79,71,3,1,10,0,80,0,"5672640"
